Resource,APTGroup,Entry Point,Language,Library
14714fd1940a3eb7ae143a8d0c626421c7549826,Gorgon Group,77022,['NEUTRAL'],['mscoree.dll']
9e1ba141e0d431e4de80919b646a2817be51a9ec,Gorgon Group,292518,['NEUTRAL'],['mscoree.dll']
348cacce2b998f7b5540e7f0ef76474d5dbca67a,APT 10,46211,['ENGLISH US'],"['KERNEL32.dll', 'USER32.dll']"
5cb432180a440b67f0493654514e8378014baad9,APT 21,,[],[]
c16529dbc2987be3ac628b9b413106e5749999ed,APT 29,17813,[],"['ADVAPI32.dll', 'SHELL32.dll', 'KERNEL32.dll', 'imagehlp.dll']"
3eefef3860ca476a7686a8c45df30f8851e0b167,Gorgon Group,,[],[]
b7788af2ef073d7b3fb84086496896e7404e625e,APT 28,12256,[],"['ADVAPI32.dll', 'SHELL32.dll', 'KERNEL32.dll', 'USER32.dll']"
364833dbcbd261eca3fb71e596488a6bc93e69ac,APT 1,9260,[],"['KERNEL32.dll', 'MSVCRT.dll', 'WININET.dll']"
76c3522554c07e5e79ed92a83927f312a78318e7,Gorgon Group,4096,['NEUTRAL'],"['WINMM.DLL', 'GDI32.DLL', 'KERNEL32.dll', 'MSVCRT.dll', 'SHELL32.DLL', 'OLE32.DLL', 'SHLWAPI.DLL', 'USER32.DLL', 'COMCTL32.DLL']"
4653ce8d46a438aaa45226972dfd9721afa7dee6,Gorgon Group,,[],[]
ae8395a64b32fcb4b43a0e7bef734d8b45ee20c8,Energetic Bear,156714,['ENGLISH US'],"['WININET.dll', 'CRYPT32.dll', 'SHELL32.dll', 'KERNEL32.dll', 'ADVAPI32.dll', 'ole32.dll', 'USER32.dll']"
59066d5d1ee3ad918111ed6fcaf8513537ff49a6,APT 30,56997,"['ENGLISH US', 'CHINESE SIMPLIFIED']","['comdlg32.dll', 'WININET.dll', 'GDI32.dll', 'ADVAPI32.dll', 'KERNEL32.dll', 'WINSPOOL.DRV', 'SHELL32.dll', 'COMCTL32.dll', 'WS2_32.dll', 'USER32.dll', 'WSOCK32.dll']"
1a134a836ea3657f9647b015b54cc71fa3b3b8da,Winnti,7330,['CHINESE SIMPLIFIED'],"['ADVAPI32.dll', 'SHELL32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'USER32.dll']"
00721596976fa4fcad58b494ae9bd230e0557fb5,APT 10,24966,"['SPANISH MODERN', 'CHINESE SIMPLIFIED']","['MFC42.DLL', 'KERNEL32.dll', 'MSVCRT.dll', 'USER32.dll', 'GDI32.dll']"
f35eed92ff9a78751ea28e885097698d81734c2c,Equation Group,54299,"['NEUTRAL', 'ENGLISH US']","['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WS2_32.dll', 'USER32.dll']"
c1f5653afbbfd0ba566316f8f02b2e1d7f4d0a7f,Equation Group,54299,"['NEUTRAL', 'ENGLISH US']","['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WS2_32.dll', 'USER32.dll']"
3667fdd0e3c3f8653debf2e2fa4b9b22d04dca91,Winnti,68928,"['ENGLISH US', 'CHINESE SIMPLIFIED']","['KERNEL32.dll', 'SHLWAPI.dll']"
b8fd98165463dce2749643efeb1bd0a12a3de9c4,APT 1,7386,['ENGLISH US'],"['SHELL32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WS2_32.dll', 'USER32.dll']"
4fae67d3988da117608a7548d9029caddbfb3ebf,APT 28,19569,[],"['ADVAPI32.dll', 'SHELL32.dll', 'KERNEL32.dll', 'USER32.dll']"
6db1151eeb4339fc72d6d094e2d6c2572de89470,APT 29,43051,"['NEUTRAL', 'ENGLISH US']","['KERNEL32.dll', 'USER32.dll']"
82bd6244c15729447452b56da69f454a03cc0a1e,Gorgon Group,,[],[]
0559cf194ec7c750966cb277348ef4278bde9cea,APT 19,61897,['ENGLISH US'],"['CRYPT32.dll', 'ADVAPI32.dll', 'KERNEL32.dll', 'msvcrt.dll', 'OLEAUT32.dll', 'SHELL32.dll', 'ntdll.dll', 'ole32.dll', 'WS2_32.dll', 'PSAPI.DLL', 'USER32.dll', 'USERENV.dll']"
3d4d67709b3b36dd09d6db5a9b2f74602abfa6be,Dark Hotel,1102416,[],"['KERNEL32.dll', 'msvcrt.dll']"
5cafbcdb8ff731cca458ecde9a73e8f0514f0647,APT 10,9072,['CHINESE SIMPLIFIED'],"['ADVAPI32.dll', 'MFC42.DLL', 'KERNEL32.dll', 'MSVCRT.dll', 'USER32.dll']"
4b4841ca3f05879ca0dab0659b07fc93a780f9f1,APT 29,12300,[],[]
151362502d569b16453e84a2f5d277d8e4e878c2,APT 29,115336,[],['Kernel32.dll']
2b999e7db890cc77f0098a091de756a1803a3c2b,APT 1,86016,[],['Kernel32.dll']
622eae2a57f613caa7257ec3f202d9455a455b98,Winnti,1347680,"['ENGLISH US', 'CHINESE SIMPLIFIED']","['ADVAPI32.dll', 'KERNEL32.DLL', 'WININET.dll', 'USER32.dll']"
7d4fb5f9b6205e937770c15431ef27b059fd1e43,Gorgon Group,,[],[]
78a086df3672d4c505456c5235084ffb20bc1a05,APT 10,12623,"['CHINESE SIMPLIFIED', 'ITALIAN']","['MFC42.DLL', 'KERNEL32.dll', 'MSVCRT.dll', 'USER32.dll']"
2b48e88f23f8a29efe38454013ce8b6c991497db,Dark Hotel,,[],[]
90a8fb1d200e621251e6bf784a207d67f5e84a8f,Winnti,16106,[],"['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'ole32.dll', 'USER32.dll']"
d56a99e8db4c606df7fc18ab965343e774e08926,Equation Group,54299,"['NEUTRAL', 'ENGLISH US']","['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WS2_32.dll', 'USER32.dll']"
1535d85bee8a9adb52e8179af20983fb0558ccb3,APT 28,115019,[],"['ADVAPI32.dll', 'KERNEL32.dll', 'SHELL32.dll', 'WS2_32.dll', 'USER32.dll', 'WINHTTP.dll']"
3c0cc12ddc7ae58af31a5c51c0c964b9329fcd1d,Equation Group,54299,"['NEUTRAL', 'ENGLISH US']","['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WS2_32.dll', 'USER32.dll']"
6e1f5bb29bc0c603c10d5ab4aac97afbbb6206f7,Gorgon Group,,[],[]
d418caa689c670882f426aee55aaea8537ecc773,APT 1,18271,['CHINESE SIMPLIFIED'],"['ADVAPI32.dll', 'SHELL32.dll', 'KERNEL32.dll', 'LZ32.dll', 'MSVCRT.dll']"
867fcfa9566b2549c860604a4fa67c5070e58536,Gorgon Group,,[],[]
0c79c213a3ae7adf31bfdb12ac929b37cc966fd3,Gorgon Group,,[],[]
e40b0fccc5ada0b689cb9a03f1804d52bfdb84a3,Gorgon Group,,[],[]
5d745ffdf37deae5805889fa91e452e487c02048,Winnti,18137,[],"['ADVAPI32.dll', 'KERNEL32.dll', 'ole32.dll', 'USER32.dll']"
8ab7f806fa18dd9a9c2dc43db0ad3ee79060b6e8,APT 29,35307,"['NEUTRAL', 'ENGLISH US']","['KERNEL32.dll', 'USER32.dll']"
bb3b8669e9dce26e970bff6aebf475cab91fb106,Gorgon Group,,[],[]
7fe6c8191749767254513b03da03cfbf6dd6c139,APT 10,10162,"['JAPANESE NEUTRAL', 'JAPANESE DEFAULT', 'ENGLISH US']","['ADVAPI32.dll', 'KERNEL32.dll', 'USER32.dll']"
cd10a3389942e2e031a4805aadf23437d6e90b2a,Winnti,12350,[],"['HAL.dll', 'ntoskrnl.exe']"
15f32d2324e5463613323202b350a2f0be1a53c1,Gorgon Group,6304,"['NEUTRAL', 'ENGLISH US']",['MSVBVM60.DLL']
d282f674fd7d60ae87e6fd34371e66dedbdbb225,APT 1,14387,['ENGLISH US'],"['urlmon.dll', 'WININET.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'Secur32.dll', 'ADVAPI32.dll']"
80ba32eaf12efd4f5e8d0d1c67c24dd86181817d,Gorgon Group,120942,"['GERMAN', 'NEUTRAL']",['mscoree.dll']
696b1f9ff3fb38ab07c99d29e6e11a4769c98150,Gorgon Group,,[],[]
0e5f55676e01d8e41d77cdc43489da8381b68086,APT 29,11935,"['NEUTRAL', 'ENGLISH US']","['OPENGL32.dll', 'KERNEL32.dll', 'USER32.dll', 'GDI32.dll']"
02ed10e930e015db0970605837f50dd9ff40d6bc,Energetic Bear,140274,['ENGLISH US'],"['WININET.dll', 'CRYPT32.dll', 'KERNEL32.dll', 'ADVAPI32.dll', 'ole32.dll', 'USER32.dll']"
61796e8d48d366269430054c4e3aeb2bbbec9d29,APT 1,44167,"['NEUTRAL DEFAULT', 'ENGLISH US']","['COMDLG32.dll', 'GDI32.dll', 'ADVAPI32.dll', 'KERNEL32.dll', 'OLEAUT32.dll', 'SHELL32.dll', 'ole32.dll', 'SHLWAPI.dll', 'USER32.dll', 'COMCTL32.dll']"
94d3f91d1e50ecea729617729013c3d143bf2c3e,APT 30,32239,['ENGLISH US'],"['MPR.dll', 'ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WSOCK32.dll', 'NETAPI32.dll', 'SHELL32.dll', 'ole32.dll', 'SHLWAPI.dll']"
c0431f78eaa4e25b6997d8a79cf18b11d7d53205,Gorgon Group,1889984,"['NEUTRAL', 'ENGLISH US']","['comdlg32.dll', 'version.dll', 'gdi32.dll', 'KERNEL32.DLL', 'oleaut32.dll', 'advapi32.dll', 'user32.dll', 'comctl32.dll']"
8c99da193987bdc6791844a050f9dd7af4dc1b6b,APT 21,5014,['CHINESE SIMPLIFIED'],"['KERNEL32.dll', 'MSVCRT.dll']"
5150174a4d5e5bb0bccc568e82dbb86406487510,APT 29,51550,"['NEUTRAL', 'ENGLISH US']","['KERNEL32.dll', 'OLEAUT32.dll', 'ADVAPI32.dll', 'ole32.dll', 'SHLWAPI.dll', 'USER32.dll']"
1d4df6eaf23e4620a8704d7dd7c9e06f6ca5f589,Equation Group,54299,"['NEUTRAL', 'ENGLISH US']","['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WS2_32.dll', 'USER32.dll']"
526c0538e64c77b6407f2b86762e3c095cd0054f,Gorgon Group,,[],[]
26fd994f86751f9192d0f5fb67e2133ff119ad4d,Gorgon Group,,[],[]
3185d5b242c46d7eeac2b0fb548af1c939c1ee2a,APT 10,12623,"['ITALIAN', 'CHINESE SIMPLIFIED']","['MFC42.DLL', 'KERNEL32.dll', 'MSVCRT.dll', 'USER32.dll']"
626dcdd7357e1f8329e9137d0f9883f57ec5c163,APT 30,51693,['CHINESE SIMPLIFIED'],"['MPR.dll', 'ADVAPI32.dll', 'KERNEL32.dll', 'SHELL32.dll', 'ole32.dll', 'SHLWAPI.dll', 'WS2_32.dll']"
14d68767fd11cbad6165b3532ee625ff1ed86526,Gorgon Group,,[],[]
089fc778dba1755698223eb633c3a1e7a912bee0,Gorgon Group,396884,"['NEUTRAL', 'ENGLISH US']","['comdlg32.dll', 'version.dll', 'gdi32.dll', 'kernel32.dll', 'oleaut32.dll', 'advapi32.dll', 'user32.dll', 'comctl32.dll']"
42e012f825d2a0bf947abda7d3a1c74f1441e4c7,APT 10,7075,"['ENGLISH US', 'CHINESE SIMPLIFIED']","['KERNEL32.dll', 'USER32.dll']"
d67f96ee3fd431a5e4ceed9f2414b3ee1d9fdced,Gorgon Group,,[],[]
6e124373039cdc2a1f95d223545b6825276f07fe,Gorgon Group,,[],[]
feaba1431ad46df88ad0583df2e2560945c138d7,Equation Group,54299,"['NEUTRAL', 'ENGLISH US']","['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WS2_32.dll', 'USER32.dll']"
b9c1e1cde1e90bb6763d58deb6554aa8e80a3f39,APT 1,31814,[],"['ADVAPI32.dll', 'KERNEL32.dll', 'WININET.dll']"
85fbef7e518d2809acfb533cf32efe167d7c4b8c,APT 1,10678,[],"['urlmon.dll', 'WININET.dll', 'SHELL32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'ADVAPI32.dll']"
4d6927cf4fbfb0f5c6306153282bcc74b6ddd75e,Equation Group,54299,"['NEUTRAL', 'ENGLISH US']","['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WS2_32.dll', 'USER32.dll']"
e33c55b91b195b79d45631fbbbf45ee0dbacd730,Energetic Bear,156626,['ENGLISH US'],"['WININET.dll', 'CRYPT32.dll', 'SHELL32.dll', 'KERNEL32.dll', 'ADVAPI32.dll', 'ole32.dll', 'WS2_32.dll', 'USER32.dll']"
69181a699e7994a4a09a2f9603be9d158c9de163,APT 21,,[],[]
8666526d8da3752eb41853a8ab2e039b6b40f2f9,Gorgon Group,828190,['NEUTRAL'],['mscoree.dll']
679d13acb18a4199c3d0a7804d253777f33ec0a2,Gorgon Group,,[],[]
880e3f5bc862738a55e4516cd10f50103bd690ed,Gorgon Group,,[],[]
98862271cd6cf7e043ce62c3379037fd6536218f,Gorgon Group,,[],[]
30f38143e4c8353ab05e1cbcb99e1f4b09f910be,Winnti,142304,"['NEUTRAL', 'ENGLISH US', 'CHINESE SIMPLIFIED']","['SHELL32.dll', 'ADVAPI32.dll', 'KERNEL32.dll']"
98ce7ff2a808e3dd859fd82fa8de6b2031b870d2,Gorgon Group,,[],[]
27b450d77c0314736eddb6ff5f96535183791f02,Gorgon Group,,[],[]
55f83ff166ab8978d6ce38e80fde858cf29e660b,APT 29,35307,"['NEUTRAL', 'ENGLISH US']","['KERNEL32.dll', 'USER32.dll']"
674fadf885a56bb6aed2c68e1602eb9bd25b5fe8,Dark Hotel,23052,['KOREAN'],"['SHLWAPI.dll', 'iphlpapi.dll', 'WININET.dll', 'KERNEL32.dll', 'ADVAPI32.dll', 'SETUPAPI.dll', 'WS2_32.dll', 'USER32.dll']"
74d4467c25bfb7389061539bb819bf2251d5d330,Gorgon Group,,[],[]
a96db41d4c9e010ce5a16ea423b1108148cb435b,APT 1,26508,['ENGLISH US'],"['MSVCR80.dll', 'WININET.dll', 'KERNEL32.dll', 'NETAPI32.dll', 'ADVAPI32.dll', 'ole32.dll', 'WS2_32.dll', 'USER32.dll']"
45f6acda355967a46f2bffaf0be0cb0228c694f1,APT 1,13293,['ENGLISH US'],"['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WININET.dll']"
e4caaee7a60672e5699ebe153b3c835e8dc35cc2,APT 1,37958,['ENGLISH US'],"['MSVCR80.dll', 'WININET.dll', 'KERNEL32.dll', 'NETAPI32.dll', 'ADVAPI32.dll', 'WS2_32.dll', 'USER32.dll']"
f70852051b2bfd15a3497f4180754b70c8236a5c,APT 10,12680,"['NEUTRAL', 'ENGLISH US', 'CHINESE SIMPLIFIED']","['ADVAPI32.dll', 'SHELL32.dll', 'KERNEL32.dll', 'ole32.dll', 'USER32.dll']"
1a19e0633b4ead53c6ec4ebf51d8d9cb36925c76,APT 1,77112,[],"['KERNEL32.dll', 'WS2_32.dll', 'WININET.dll']"
ca9172278d9ee8ecef9cd2c5acaa3128f9003d44,Gorgon Group,21694,"['GERMAN', 'NEUTRAL']",['mscoree.dll']
42dee38929a93dfd45c39045708c57da15d7586c,APT 28,58844,[],"['ADVAPI32.dll', 'KERNEL32.dll', 'WS2_32.dll', 'WININET.dll', 'USER32.dll']"
f7f06523d1d768cb816631a9b9ce8ea06a76bec2,Gorgon Group,488716,"['NEUTRAL', 'ENGLISH US']","['comdlg32.dll', 'wsock32.dll', 'version.dll', 'gdi32.dll', 'kernel32.dll', 'oleaut32.dll', 'advapi32.dll', 'comctl32.dll', 'user32.dll', 'winspool.drv']"
0559ab9356dcc869da18b2c96f48b76478c472b3,APT 30,32239,['ENGLISH US'],"['MPR.dll', 'ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WSOCK32.dll', 'NETAPI32.dll', 'SHELL32.dll', 'ole32.dll', 'SHLWAPI.dll']"
a608a970a5b3ef9ffb9b0e25e6778d12456aa8d9,Gorgon Group,1079966,['NEUTRAL'],['mscoree.dll']
f895224cd0dbf4838a5a0ceb716c06250706ebf1,Gorgon Group,,[],[]
400a7f1616d3721f2b7ffdcd201d3cea3138070f,Gorgon Group,4732,"['NEUTRAL', 'ENGLISH US']",['MSVBVM60.DLL']
78d1c1e11ebae22849bccb3eb154ec986d992364,APT 29,31226,"['NEUTRAL', 'ENGLISH US']",['KERNEL32.dll']
7e33a52e53e85ddb1dc8dc300e6558735acf10ce,APT 28,123832,['ENGLISH US'],"['gdiplus.dll', 'urlmon.dll', 'WININET.dll', 'GDI32.dll', 'ADVAPI32.dll', 'KERNEL32.dll', 'OLEAUT32.dll', 'SHELL32.dll', 'ole32.dll', 'SHLWAPI.dll', 'WS2_32.dll', 'PSAPI.DLL', 'USER32.dll']"
59345369a906c91dcf3cc954c00c2f451eb98d74,Winnti,7122,['CHINESE SIMPLIFIED'],"['ADVAPI32.dll', 'SHELL32.dll', 'KERNEL32.dll', 'MSVCRT.dll']"
492a82b24bd1bfa41960591f2f1bdd79bed66a0e,Winnti,74591,"['RUSSIAN', 'ENGLISH US']","['GDI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'OLEAUT32.dll', 'SHELL32.dll', 'ole32.dll', 'USER32.dll', 'COMCTL32.dll']"
8078e411fbe33864dfd8f87ad5105cc1fd26d62e,APT 28,,[],[]
342db0e9441152f6ac3f4babc3a4384a9d81f2c5,Winnti,14329,[],"['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'ole32.dll']"
c176b323f94759fbcda20a4ccca17993339727c6,APT 1,56883,['ENGLISH US'],"['ADVAPI32.dll', 'KERNEL32.dll', 'WS2_32.dll', 'WININET.dll', 'urlmon.dll']"
10a495c4f46cd62d3e2bafce539659b7c07caccb,Equation Group,54299,"['NEUTRAL', 'ENGLISH US']","['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WS2_32.dll', 'USER32.dll']"
2c41ef820700c71404ea19f26d8db35ec34fa97c,APT 1,11078,['ENGLISH US'],"['urlmon.dll', 'WININET.dll', 'SHELL32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'Secur32.dll', 'ADVAPI32.dll']"
541816260c71535cfebc743b9e2770a3a601acdf,APT 29,32508,"['NEUTRAL', 'ENGLISH US']","['KERNEL32.dll', 'USER32.dll']"
2ac27342d2bce99510708b427390de80f454b6c2,APT 10,24080,"['TURKISH DEFAULT', 'CHINESE SIMPLIFIED']","['MFC42.DLL', 'KERNEL32.dll', 'MSVCRT.dll', 'USER32.dll', 'GDI32.dll']"
f29f91c47846535c478102a156a8ac2411d9cd5a,APT 10,91942,['ENGLISH US'],"['KERNEL32.dll', 'WS2_32.dll']"
c8b5be91bad3d8f248848cb1bf74cbadac6edd74,APT 1,12863,['ENGLISH US'],"['urlmon.dll', 'WININET.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'Secur32.dll', 'ADVAPI32.dll']"
a74eceea45207a6b46f461d436b73314b2065756,APT 29,26252,['ENGLISH US'],"['KERNEL32.dll', 'USER32.dll']"
6e0978d1d4fd223f9d551abef809270fb08c360a,Gorgon Group,,[],[]
ac07787fafa25352c85d17710f15108ae6cac91a,Equation Group,54299,"['NEUTRAL', 'ENGLISH US']","['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WS2_32.dll', 'USER32.dll']"
70dcac6603aadba1566eeb9d8826912152eca36d,Equation Group,54299,"['NEUTRAL', 'ENGLISH US']","['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WS2_32.dll', 'USER32.dll']"
5e01248a98d69eb585339ea28d847ce7e88530d6,Winnti,7170,['CHINESE SIMPLIFIED'],"['ADVAPI32.dll', 'SHELL32.dll', 'KERNEL32.dll', 'MSVCRT.dll']"
6006b9d7f937401c1eb3472712a054bf62109243,Gorgon Group,,[],[]
74efcccb2e7d6da283fc4a0ce230e00df71bca6d,Gorgon Group,,[],[]
982d09772cc3e376dc4207a247357bc5617049af,Gorgon Group,,[],[]
0c5940b1a928b00f5b1f647878feab26691f0c93,Energetic Bear,140242,['ENGLISH US'],"['WININET.dll', 'CRYPT32.dll', 'KERNEL32.dll', 'ADVAPI32.dll', 'ole32.dll', 'USER32.dll']"
f7348b1a88070d6225fa5ce737dae9433f559a5d,APT 1,239584,['FRENCH'],"['CRYPT32.dll', 'KERNEL32.dll', 'Secur32.dll', 'WTSAPI32.dll', 'ADVAPI32.dll', 'SHLWAPI.dll', 'USER32.dll']"
9bcb57a21b2dfd8d63fd5c875b28a2bd6e7bf07f,Equation Group,54299,"['NEUTRAL', 'ENGLISH US']","['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WS2_32.dll', 'USER32.dll']"
d0e6782f45abc0489946ae5e9b744156b1f0257f,Gorgon Group,,[],[]
e80fca8b2b1d62367b3b716c04ab5e4643ab3aaa,Equation Group,54299,"['NEUTRAL', 'ENGLISH US']","['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WS2_32.dll', 'USER32.dll']"
f080e509c988a9578862665b4fcf1e4bf8d77c3e,APT 28,,[],[]
98f0e21df059931e3fd50b06a494d19ebced3963,Gorgon Group,445488,"['NEUTRAL', 'ENGLISH US']","['oleaut32.dll', 'comdlg32.dll', 'version.dll', 'gdi32.dll', 'kernel32.dll', 'winspool.drv', 'advapi32.dll', 'user32.dll', 'comctl32.dll']"
22e9aae3092cb12fb693fa3791c75e6ecfb5bf0c,Gorgon Group,,[],[]
ea0cfe60a7b7168c42c0e86e15feb5b0c9674029,APT 29,14944,"['NEUTRAL', 'ENGLISH US']","['KERNEL32.dll', 'OLEAUT32.dll', 'ADVAPI32.dll', 'ole32.dll', 'SHLWAPI.dll', 'USER32.dll']"
29624929eb5d17fe832da6fa486feb41bd5fcd22,Gorgon Group,,[],[]
f2f6bb2ee51d664941e67cad0d352305eeb4a64f,Gorgon Group,,[],[]
8451a774e40be182504e4a82852af45074cfb16e,Dark Hotel,299600,['ENGLISH US'],['KERNEL32.dll']
d0320144e65c9af0052f8dee0419e8deed91b61b,APT 30,49856,['CHINESE SIMPLIFIED'],"['MPR.dll', 'KERNEL32.DLL', 'MSVCRT.dll', 'ADVAPI32.dll', 'SHLWAPI.dll', 'WS2_32.dll']"
2ac415b5f95284364cbec1f3135488da250c6366,Energetic Bear,12590,['ENGLISH US'],"['VERSION.dll', 'GDI32.dll', 'ADVAPI32.dll', 'KERNEL32.dll', 'SHELL32.dll', 'ole32.dll', 'USER32.dll', 'COMCTL32.dll']"
4306e84279b53feb6c5e9792e7304b9780c133ea,APT 1,12972,['CHINESE SIMPLIFIED'],"['WININET.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'ADVAPI32.dll', 'WS2_32.dll', 'USER32.dll']"
b1043250c499ccf0ad56a688ccce662f42386869,APT 10,19695,['CHINESE SIMPLIFIED'],"['gdiplus.dll', 'OPENGL32.dll', 'GLU32.dll', 'GDI32.dll', 'KERNEL32.dll', 'ADVAPI32.dll', 'USER32.dll']"
4e2fa1e0026147220504152cb8196037716fde03,Gorgon Group,,[],[]
67837cbabcfe5c0402a0266f7cce3e62019fb058,Gorgon Group,4552,"['NEUTRAL', 'ENGLISH US']",['MSVBVM60.DLL']
393516b2fee1c7c557868e74745e6c7656ab6810,APT 28,53168,[],"['KERNEL32.dll', 'WS2_32.dll', 'WININET.dll', 'urlmon.dll']"
973e1c177e10c0094f77f1ae216d4d4c457a3ed2,Winnti,2040344,['ENGLISH US'],"['SHLWAPI.dll', 'VERSION.dll', 'GDI32.dll', 'DNSAPI.dll', 'ADVAPI32.dll', 'KERNEL32.dll', 'Secur32.dll', 'WTSAPI32.dll', 'NETAPI32.dll', 'SHELL32.dll', 'ole32.dll', 'AVICAP32.dll', 'WS2_32.dll', 'PSAPI.DLL', 'USER32.dll', 'USERENV.dll']"
e4572f0b8878c07a319895e3f4e0639d1f10ff05,Gorgon Group,470572,['NEUTRAL'],"['winspool.drv', 'comdlg32.dll', 'version.dll', 'winmm.dll', 'gdi32.dll', 'kernel32.dll', 'oleaut32.dll', 'advapi32.dll', 'ole32.dll', 'user32.dll', 'comctl32.dll']"
8456d87e489c85d2a6bb0bbb11f091bcda833f9c,Gorgon Group,11211,[],"['CRYPT32.DLL', 'ADVAPI32.DLL', 'KERNEL32.dll', 'msvcrt.dll', 'GDI32.dll', 'NETAPI32.DLL', 'SHELL32.DLL', 'WS2_32.dll', 'USER32.dll']"
c1ae4ebce52e3998665ebe4213a452413f9091a8,Dark Hotel,537168,"['NEUTRAL', 'CHINESE SIMPLIFIED']",['MSVBVM60.DLL']
8cfa006ae8690d0d22f1368be44e25e89caead1b,Winnti,14265,[],"['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'ole32.dll', 'USER32.dll']"
d9bac9d41f812112e871843dbef692bae5d551bf,Energetic Bear,129578,['ENGLISH US'],"['ADVAPI32.dll', 'KERNEL32.dll', 'ole32.dll', 'CRYPT32.dll', 'WININET.dll']"
2d7a1d30b31cf3622539c3473c5eb8a31d4bc006,APT 10,12687,"['ENGLISH US', 'CHINESE SIMPLIFIED']","['MFC42.DLL', 'KERNEL32.dll', 'MSVCRT.dll', 'USER32.dll']"
e3395992d6ab251f7305bf4ad40f47eee9503763,Equation Group,54299,"['NEUTRAL', 'ENGLISH US']","['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WS2_32.dll', 'USER32.dll']"
e8d82e12dc9ed33ea7849990fb3cbb8024cd0c03,Gorgon Group,,[],[]
aed7687aeea801a772faef74d448128e1fd440f8,APT 1,8962,[],"['SHELL32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WINHTTP.dll']"
dae7faa1725db8192ad711d759b13f8195a18821,APT 28,,[],[]
880e74d8405a32bc00d3aabdb5460514c82b9de8,Gorgon Group,,[],[]
de3946b83411489797232560db838a802370ea71,APT 28,763024,[],"['ADVAPI32.dll', 'KERNEL32.dll', 'WS2_32.dll', 'WININET.dll', 'USER32.dll']"
42973e51b315d0d40a76730d33b529385856d594,Dark Hotel,46017,"['NEUTRAL DEFAULT', 'ENGLISH US']","['COMDLG32.dll', 'GDI32.dll', 'ADVAPI32.dll', 'KERNEL32.dll', 'OLEAUT32.dll', 'SHELL32.dll', 'ole32.dll', 'SHLWAPI.dll', 'USER32.dll', 'COMCTL32.dll']"
2ebcddb367545fa7b3de79ba70ad86f635ca950e,Equation Group,54299,"['NEUTRAL', 'ENGLISH US']","['ADVAPI32.dll', 'KERNEL32.dll', 'MSVCRT.dll', 'WS2_32.dll', 'USER32.dll']"
aeef07b4ea61ee69b5f017afdfc8abd100a57b7e,Gorgon Group,,[],[]
ece48bc3ca39faf92d041c9c5baf04ed5091b845,Gorgon Group,,[],[]
56dee9cc02f6165314ca2306667c43c58b62c047,Winnti,1403280,"['ENGLISH US', 'CHINESE SIMPLIFIED']","['ADVAPI32.dll', 'KERNEL32.DLL', 'WININET.dll', 'USER32.dll']"
23eda5538d21e678e32919bf61330be6a7b85866,Dark Hotel,39396,['ENGLISH US'],"['WINMM.dll', 'WININET.dll', 'ADVAPI32.dll', 'KERNEL32.dll', 'SHELL32.dll', 'SETUPAPI.dll', 'WS2_32.dll', 'USER32.dll']"
16df6ed9b4bbe72f1fa3a0e3eba36f64810a9d5b,Energetic Bear,140242,['ENGLISH US'],"['WININET.dll', 'CRYPT32.dll', 'KERNEL32.dll', 'ADVAPI32.dll', 'ole32.dll', 'USER32.dll']"
5ef3da4d7acf44376974b903cc50b28763ab9cb7,Gorgon Group,886270,['NEUTRAL'],['mscoree.dll']
7f0cd40e467f5ebe82e3a6a784dc8e0462e75050,Gorgon Group,192046,['NEUTRAL'],['mscoree.dll']
